standard Exponential Lorentz
0.326722 2.47994 1
0.657312 1.74331 1
0.153523 0.93019 1
0.890767 1.01105 1
0.921176 2.78685 1
0.392349 1.06155 1
0.500292 0.593282 1
0.998739 0.0269979 1
0.867232 0.173526 1
0.663131 0.761864 1
0.710152 1.58021 1
0.508012 0.32041 1
0.543781 0.0439859 1
0.0185687 0.748522 1
0.701233 0.517507 1
0.460942 0.143454 1
0.0902098 0.297357 1
0.495086 0.213193 1
0.259239 0.267152 1
0.864762 1.12344 1
0.819144 0.447444 1
0.616988 0.226037 1
0.886093 0.169857 1
0.505011 1.95953 1
0.664683 0.466867 1
0.192522 0.0628409 1
0.413994 0.407175 1
0.317554 0.0921867 1
0.561399 0.779854 1
0.828661 0.03125 1
0.812888 0.114829 1
0.0467229 0.0832602 1
0.542616 0.20437 1
0.799149 3.63269 1
0.130361 0.0909066 1
0.42326 0.677199 1
0.31559 0.31991 1
0.753348 2.81095 1
0.68058 0.149733 1
0.82827 0.486726 1
0.899226 0.987698 1
0.222494 0.114463 1
0.241953 0.149131 1
0.889909 1.13015 1
0.536553 1.1318 1
0.908504 1.14291 1
0.336852 1.62079 1
0.428187 1.77039 1
0.114839 1.781 1
0.240546 0.563037 1
0.762119 0.408639 1
0.0790401 0.308131 1
0.493075 2.56431 1
0.0371064 0.233623 1
0.934072 0.472505 1
0.469508 0.411755 1
0.857664 0.146797 1
0.665791 0.768069 1
0.729824 2.85754 1
0.3779 0.840914 1
0.0670891 0.623648 1
0.668039 1.00296 1
0.178296 1.13696 1
0.511442 0.73141 1
0.125714 0.212264 1
0.1983 0.48592 1
0.315466 0.179965 1
0.703121 1.90583 1
0.822691 0.470533 1
0.0730321 2.10518 1
0.911845 1.25156 1
0.0219786 0.627087 1
0.2174 1.25879 1
0.958551 0.699921 1
0.6547 3.2111 1
0.778411 0.0259667 1
0.2374 1.71838 1
0.941872 0.142694 1
0.178196 0.360742 1
0.178421 1.31004 1
0.0241844 0.719008 1
0.0871109 0.968065 1
0.442818 0.578278 1
0.647126 0.108788 1
0.818124 1.05429 1
0.712824 0.733477 1
0.138643 2.07536 1
0.029972 0.124546 1
0.77499 1.38529 1
0.132325 0.522115 1
0.699151 0.495039 1
0.136467 1.65515 1
0.966881 0.800771 1
0.0479598 4.09054 1
0.24336 0.776017 1
0.781099 0.209026 1
0.410885 0.55981 1
0.218618 0.012814 1
0.300441 1.00236 1
0.683386 1.14954 1
0.916406 4.11135 1
0.433312 0.425205 1
0.905237 0.659819 1
0.616515 0.559913 1
0.129906 0.302857 1
0.19701 0.536846 1
0.884079 0.036396 1
0.0631668 1.23286 1
0.823359 0.698409 1
0.311498 1.22908 1
0.583028 0.756345 1
0.588222 2.32633 1
0.315709 2.77026 1
0.125926 0.280599 1
0.536538 0.0800454 1
0.129986 0.040406 1
0.186905 1.16486 1
0.519715 2.35504 1
0.65108 0.753666 1
0.622178 2.64249 1
0.0500449 3.21867 1
0.51438 1.20736 1
0.309315 1.69262 1
0.684636 1.40412 1
0.153043 0.164972 1
0.108717 1.0132 1
0.716098 2.10541 1
0.67674 1.57455 1
0.707918 1.93026 1
0.781067 0.599562 1
0.0441181 0.079239 1
0.0279317 1.22372 1
0.970125 1.04518 1
0.858638 4.92828 1
0.137119 0.224181 1
0.497178 1.77298 1
0.745579 0.989565 1
0.341913 3.3355 1
0.241014 0.696562 1
0.639205 0.739272 1
0.87857 0.442728 1
0.985253 1.04814 1
0.413046 1.31832 1
0.260125 0.432684 1
0.715363 1.92719 1
0.635102 1.0542 1
0.767686 3.09737 1
0.737629 0.894866 1
0.0478903 2.28805 1
0.645496 1.48168 1
0.822837 0.72277 1
0.688966 1.65148 1
0.777686 1.26311 1
0.226581 0.447996 1
0.0849148 0.616804 1
0.239988 0.597473 1
0.816699 0.737479 1
0.903801 1.53149 1
0.236599 3.03158 1
0.945773 0.445301 1
0.529366 1.23779 1
0.910536 0.386275 1
0.35284 0.869683 1
0.821862 0.552374 1
0.446448 0.355574 1
0.811058 0.844097 1
0.361579 1.13446 1
0.767485 0.801458 1
0.82873 0.729588 1
0.428315 0.556548 1
0.28453 1.2848 1
0.420056 0.848382 1
0.867232 2.34144 1
0.175718 0.614571 1
0.845228 0.0212963 1
0.913667 0.244217 1
0.47184 1.97806 1
0.0757457 2.86646 1
0.927816 0.556975 1
0.58246 0.0135628 1
0.474079 1.60826 1
0.471794 0.386518 1
0.62822 0.941838 1
0.0302815 2.06118 1
0.0604535 1.49205 1
0.0528123 0.110647 1
0.683321 0.19694 1
0.577393 0.911847 1
0.924696 0.399587 1
0.131283 0.741478 1
0.723516 2.35539 1
0.508491 2.40663 1
0.2012 2.52765 1
0.931093 2.45305 1
0.806059 1.27776 1
0.117835 0.671937 1
0.0947621 0.324851 1
0.20871 0.164169 1
0.193257 0.788093 1
0.829674 1.11841 1
0.286753 0.118037 1
0.0733885 0.646217 1
0.389928 0.216099 1
0.936814 1.33904 1
0.864384 0.033663 1
0.0832858 1.96747 1
0.503479 0.729756 1
0.237385 0.181163 1
0.533633 0.257286 1
0.23643 0.981487 1
0.398881 1.35871 1
0.268581 0.214606 1
0.239467 0.590897 1
0.479365 0.0710986 1
0.657361 0.17807 1
0.364144 0.784793 1
0.68758 0.136788 1
0.921549 0.349289 1
0.685513 0.6435 1
0.546044 0.211919 1
0.454284 2.12932 1
0.63864 1.49552 1
0.540877 4.36457 1
0.665528 1.74532 1
0.856281 0.0914867 1
0.309668 0.104272 1
0.127249 1.70284 1
0.318326 0.469402 1
0.156624 1.76108 1
0.967753 0.260544 1
0.760478 0.173714 1
0.176151 0.352084 1
0.290552 0.798108 1
0.825977 2.66533 1
0.0122763 0.611838 1
0.523134 1.26849 1
0.544485 1.25074 1
0.912706 2.30731 1
0.910603 0.500887 1
0.201735 3.92162 1
0.608915 1.58821 1
0.526103 0.0140197 1
0.621804 0.0701076 1
0.817015 0.451184 1
0.403344 0.325776 1
0.176739 1.48866 1
0.679518 1.19607 1
0.0985625 0.242206 1
0.946823 0.333057 1
0.579622 1.69527 1
0.582221 0.0583406 1
0.672415 0.232598 1
0.385607 0.0522079 1
0.701012 1.72684 1
0.485203 0.182103 1
0.266255 2.36894 1
0.810641 0.0674321 1
0.148187 0.65014 1
0.00012727 0.633343 1
0.393826 0.473552 1
0.578953 0.0561926 1
0.0677361 1.19625 1
0.428708 1.09633 1
0.891867 0.368804 1
0.0277761 1.3883 1
0.914576 0.0101316 1
0.645209 0.0504745 1
0.0861642 1.02066 1
0.427819 2.32468 1
0.163059 0.205571 1
0.260577 1.6552 1
0.832962 0.415466 1
0.108226 4.22548 1
0.415431 0.510044 1
0.510356 0.322576 1
0.926883 1.01019 1
0.40239 2.66636 1
0.0523113 1.3119 1
0.776676 0.18872 1
0.314385 0.454732 1
0.569108 0.464388 1
0.164425 3.27577 1
0.955388 2.53516 1
0.849174 0.487537 1
0.452014 2.5801 1
0.0728992 0.656063 1
0.592948 0.15557 1
0.838116 0.137574 1
0.322577 0.127707 1
0.324128 1.64384 1
0.330189 0.443452 1
0.936984 2.74227 1
0.235045 0.403735 1
0.140407 1.25796 1
0.59431 0.22761 1
0.867637 0.095111 1
0.0888616 0.817052 1
0.393763 0.105607 1
0.475041 0.627421 1
0.463423 0.265723 1
0.3847 1.0997 1
0.191173 0.283112 1
0.51114 1.38343 1
0.447901 1.61489 1
0.969971 1.99507 1
0.0265827 3.47742 1
0.810347 0.730745 1
0.572504 0.442671 1
0.650592 0.00351552 1
0.549866 0.592964 1
0.0474708 2.16453 1
0.959082 0.124285 1
0.805975 0.093973 1
0.674556 0.392929 1
0.854933 3.06834 1
0.110016 0.0651628 1
0.648168 0.16477 1
0.813295 2.48229 1
0.768239 1.45417 1
0.676898 0.0981871 1
0.734558 1.13421 1
0.279531 1.1099 1
0.951559 0.401466 1
0.0526788 0.313964 1
0.153385 0.202973 1
0.58195 0.609143 1
0.54862 0.302146 1
0.724395 0.196528 1
0.485897 0.265878 1
0.689049 0.023546 1
0.730196 0.17095 1
0.365605 0.8939 1
0.397502 0.740362 1
0.0484755 0.0375585 1
0.796698 1.44602 1
0.349717 3.48989 1
0.368737 0.379983 1
0.87145 0.666181 1
0.404129 0.832197 1
0.936445 0.333457 1
0.646971 1.57379 1
0.0675362 1.25214 1
0.881415 0.0320157 1
0.251475 0.273238 1
0.639852 0.659571 1
0.338894 1.19858 1
0.370842 0.062508 1
0.490449 0.0903507 1
0.495986 0.0148887 1
0.884261 0.0808523 1
0.230942 1.80412 1
0.897938 0.193125 1
0.997942 1.08259 1
0.458429 0.54032 1
0.779148 1.37824 1
0.0840345 0.414896 1
0.75429 0.957549 1
0.188675 1.32707 1
0.41234 0.197318 1
0.448386 1.96543 1
0.304294 0.322379 1
0.540187 1.70593 1
0.725942 0.772772 1
0.905332 0.659573 1
0.58049 3.76312 1
0.591287 0.836601 1
0.161543 0.920679 1
0.98458 2.04013 1
0.306414 0.348419 1
0.738303 1.3067 1
0.560416 2.47579 1
0.6785 0.848449 1
0.591123 3.9846 1
0.980208 0.0491126 1
0.803443 2.33792 1
0.297392 0.910899 1
0.12713 0.822445 1
0.884119 4.2579 1
0.400554 1.70354 1
0.974503 1.58143 1
0.0683712 0.222738 1
0.522931 1.48549 1
0.785027 0.381773 1
0.448268 0.451189 1
0.580512 0.515506 1
0.392729 0.43286 1
0.406131 0.119835 1
0.17437 0.136755 1
0.0943467 2.49928 1
0.316127 0.741434 1
0.140228 1.63744 1
0.7373 1.28686 1
0.98727 0.874212 1
0.3429 0.0293585 1
0.604443 0.0303259 1
0.711835 0.288558 1
0.457474 0.33226 1
0.864546 1.10099 1
0.613371 1.34344 1
0.559285 0.714315 1
0.0861373 0.16939 1
0.72689 1.15877 1
0.129413 1.17663 1
0.54061 0.916208 1
0.506566 0.346738 1
0.685355 0.73807 1
0.88877 1.36044 1
0.916274 0.0508318 1
0.874056 1.38358 1
0.700668 0.12376 1
0.611675 1.04 1
0.527391 0.0707917 1
0.770777 0.337093 1
0.386965 0.476082 1
0.907256 3.00541 1
0.0797052 1.5864 1
0.756818 0.169028 1
0.436526 0.19866 1
0.146726 3.47743 1
0.665087 0.271088 1
0.118674 2.48401 1
0.56165 0.425958 1
0.596119 0.347307 1
0.0573351 0.164037 1
0.25315 2.94999 1
0.889058 0.688354 1
0.770128 0.126188 1
0.63158 0.312055 1
0.497266 0.528428 1
0.758975 2.19356 1
0.497133 1.69727 1
0.119796 1.02599 1
0.669035 0.091108 1
0.431964 0.710233 1
0.683255 0.346734 1
0.28772 0.914283 1
0.871912 0.111064 1
0.672312 3.81553 1
0.748054 0.279136 1
0.678705 1.5187 1
0.645432 0.199628 1
0.907122 3.47581 1
0.599998 0.714314 1
0.214096 0.606493 1
0.880571 2.88581 1
0.473427 0.189469 1
0.656178 0.288433 1
0.282864 5.25389 1
0.281333 0.200756 1
0.148852 1.28667 1
0.5243 0.0765476 1
0.329498 1.68212 1
0.920992 1.20042 1
0.970378 0.819927 1
0.698244 0.0527709 1
0.411207 1.39754 1
0.645471 2.1927 1
0.505288 1.10728 1
0.0203582 0.583372 1
0.0148245 3.63763 1
0.906958 0.252487 1
0.941687 0.752556 1
0.18918 3.43835 1
0.090745 1.24289 1
0.913792 0.946101 1
0.275259 0.251888 1
0.601764 1.80569 1
0.984573 0.117988 1
0.759837 0.0242346 1
0.614994 0.971003 1
0.0828842 1.18433 1
0.15489 0.0989169 1
0.106137 1.70135 1
0.313042 0.363407 1
0.242829 0.149282 1
0.403901 0.441296 1
0.844214 1.85011 1
0.81111 0.372939 1
0.40144 2.46785 1
0.182121 1.58348 1
0.444422 0.56459 1
0.324867 2.11357 1
0.204773 1.85565 1
0.442587 1.54313 1
0.011507 1.56195 1
0.764663 0.710704 1
0.63487 1.83975 1
0.817088 1.3913 1
0.71591 1.69514 1
0.590024 0.516181 1
0.371424 2.27552 1
0.588117 0.64068 1
0.683004 2.0113 1
0.0602203 1.61013 1
0.111733 0.0470671 1
0.275852 0.0162854 1
0.699026 0.206326 1
0.985894 0.221701 1
0.103516 0.44366 1
0.608445 0.306942 1
0.483875 0.544651 1
0.488036 6.65388 1
0.811569 1.51454 1
0.374067 1.01244 1
0.695454 0.530132 1
0.280229 1.22359 1
0.24764 1.46945 1
0.060854 0.352863 1
0.332255 0.314084 1
0.926294 0.566959 1
0.373406 0.985248 1
0.391508 3.2754 1
0.511126 1.62813 1
0.675485 1.85302 1
0.375346 0.0784432 1
0.68671 0.557902 1
0.592607 1.58922 1
0.596949 0.862408 1
0.15025 0.0235641 1
0.49849 0.370638 1
0.840015 0.776005 1
0.548989 0.341018 1
0.579843 1.48114 1
0.912733 1.24263 1
0.920124 0.458253 1
0.22002 0.13106 1
0.0676598 1.39676 1
0.319293 0.0460353 1
0.928475 2.13431 1
0.229217 0.474446 1
0.222219 1.63027 1
0.997808 2.03369 1
0.753019 2.5823 1
0.70639 0.444859 1
0.765244 0.0274373 1
0.494851 0.0803433 1
0.634207 0.359168 1
0.482435 0.742733 1
0.896023 0.547225 1
0.120174 0.289665 1
0.0521338 0.618414 1
0.0819433 2.24552 1
0.0330934 0.291188 1
0.831546 0.725517 1
0.542755 6.03629 1
0.155437 0.900435 1
0.568531 2.78252 1
0.893234 0.27114 1
0.842368 0.699247 1
0.326076 0.12101 1
0.900882 3.03618 1
0.785084 1.6331 1
0.665752 0.107806 1
0.129122 0.645487 1
0.358972 2.33029 1
0.429045 0.243874 1
0.37801 0.595779 1
0.735355 0.810244 1
0.895563 1.0858 1
0.628004 0.0216806 1
0.418996 0.161312 1
0.384094 0.295093 1
0.728406 1.49303 1
0.136943 0.410073 1
0.334135 2.17819 1
0.288343 0.505589 1
0.95429 2.24647 1
0.686529 0.256923 1
0.0647212 0.0474906 1
0.563501 1.80845 1
0.982957 1.14134 1
0.950592 0.0512079 1
0.318803 1.03576 1
0.290342 1.02792 1
0.262417 0.590826 1
0.507018 1.34713 1
0.601294 2.92176 1
0.939775 0.987043 1
0.931508 0.274205 1
0.620115 0.155183 1
0.205876 0.586347 1
0.317021 0.271007 1
0.882088 0.729297 1
0.724449 0.0457114 1
0.194868 3.18499 1
0.150937 0.00464314 1
0.290936 1.87918 1
0.0868353 0.530865 1
0.305853 0.791383 1
0.153666 0.439131 1
0.445184 0.158708 1
0.754915 1.01971 1
0.671382 1.12012 1
0.468621 0.98366 1
0.996438 0.0635364 1
0.776483 0.533467 1
0.222189 1.57563 1
0.041985 0.475262 1
0.405066 0.72742 1
0.221275 0.926026 1
0.323583 2.21231 1
0.69394 0.520282 1
0.951397 0.0207448 1
0.902627 1.91191 1
0.383154 1.56679 1
0.0991634 1.26181 1
0.374752 1.03093 1
0.245674 2.2319 1
0.336623 1.81726 1
0.0488076 3.14989 1
0.940774 3.43633 1
0.565408 0.0248783 1
0.694363 2.50594 1
0.264082 0.764564 1
0.924897 1.82551 1
0.404773 0.569408 1
0.497062 0.665806 1
0.639322 1.0567 1
0.433867 0.0977251 1
0.561541 0.695338 1
0.524682 0.0475331 1
0.553361 1.12593 1
0.873123 0.218554 1
0.243132 5.13056 1
0.523983 0.377298 1
0.214288 0.0848741 1
0.816821 2.8418 1
0.389892 1.35422 1
0.318287 1.03726 1
0.775103 1.05148 1
0.566948 0.101761 1
0.777319 0.594254 1
0.347224 0.0733455 1
0.0259487 1.06639 1
0.222165 1.01824 1
0.942805 1.17315 1
0.51826 0.0794829 1
0.150981 0.488844 1
0.9458 0.616099 1
0.39788 0.942477 1
0.956549 1.27974 1
0.621478 0.455363 1
0.562128 0.107437 1
0.816717 0.801327 1
0.192148 0.65675 1
0.537498 1.00267 1
0.26325 0.106585 1
0.988476 0.0861579 1
0.0569675 1.77911 1
0.352776 0.328429 1
0.624453 0.328032 1
0.0564413 2.53423 1
0.767506 1.29047 1
0.11504 0.49452 1
0.258858 0.152382 1
0.931053 1.23743 1
0.68915 0.135234 1
0.288573 0.314368 1
0.15384 0.299398 1
0.465888 0.268175 1
0.615526 0.360129 1
0.528524 0.763154 1
0.289691 2.83637 1
0.953043 0.191905 1
0.210306 3.09484 1
0.0468684 1.04107 1
0.719155 1.7125 1
0.373815 0.0879416 1
0.863435 0.0590996 1
0.516214 2.50342 1
0.464779 0.665959 1
0.4972 0.00711884 1
0.579651 1.21823 1
0.83718 2.50025 1
0.855948 1.20767 1
0.936587 0.432444 1
0.771399 2.17343 1
0.0535018 1.08194 1
0.171504 0.789623 1
0.456785 1.95906 1
0.753954 0.0972557 1
0.711078 1.17372 1
0.475802 0.594304 1
0.690778 0.454163 1
0.277281 0.520728 1
0.966165 0.0566412 1
0.541093 0.315934 1
0.718415 0.302899 1
0.172477 0.64386 1
0.66597 2.42632 1
0.848493 0.312832 1
0.136799 0.324577 1
0.892662 1.51131 1
0.832885 0.905292 1
0.371091 0.163803 1
0.992017 0.325822 1
0.796932 0.0179242 1
0.831073 0.0660608 1
0.589861 1.71276 1
0.640593 1.28422 1
0.026096 0.813996 1
0.799514 3.79299 1
0.805915 0.654077 1
0.881919 0.633788 1
0.970933 1.28432 1
0.486005 1.30974 1
0.0277925 0.306972 1
0.883826 0.674201 1
0.0146995 0.677111 1
0.667814 0.884503 1
0.672267 0.935037 1
0.0652329 0.497607 1
0.474735 1.83723 1
0.121404 5.63273 1
0.0706226 0.375992 1
0.473818 0.479186 1
0.662684 1.74753 1
0.299155 0.0017816 1
0.774407 0.43135 1
0.793287 0.67556 1
0.574872 0.25953 1
0.147466 0.851907 1
0.266751 0.30394 1
0.142855 1.34585 1
0.915581 0.717039 1
0.988851 0.369037 1
0.674973 3.10669 1
0.718973 1.13667 1
0.604655 1.06252 1
0.190299 0.236 1
0.121201 0.324434 1
0.222358 0.252976 1
0.441448 0.300449 1
0.0195829 1.09213 1
0.520256 3.1935 1
0.277497 0.158115 1
0.660297 2.47035 1
0.187436 6.36724 1
0.924312 0.452097 1
0.770772 0.32639 1
0.345439 0.140827 1
0.0925779 0.588431 1
0.314527 0.219205 1
0.510105 0.0147176 1
0.358787 3.57231 1
0.70287 0.672771 1
0.349707 0.822439 1
0.864849 0.758039 1
0.011695 1.23694 1
0.762936 0.827002 1
0.706218 0.0381499 1
0.319996 0.389593 1
0.277428 0.0464571 1
0.0284459 0.22172 1
0.893124 3.22303 1
0.132423 1.72523 1
0.146595 0.862014 1
0.370757 0.0954398 1
0.819476 1.1919 1
0.686719 0.72896 1
0.681312 1.75128 1
0.722416 0.0102675 1
0.850666 0.155597 1
0.610576 3.04195 1
0.489974 0.0187767 1
0.262436 0.199127 1
0.947789 0.210729 1
0.33997 0.144225 1
0.443825 0.836536 1
0.257468 0.33317 1
0.97447 0.802892 1
0.456489 0.495742 1
0.366001 0.578734 1
0.336723 0.579003 1
0.0221047 0.146944 1
0.805818 1.06365 1
0.676592 2.30076 1
0.409521 0.0263528 1
0.195735 0.178999 1
0.919113 0.142757 1
0.263 0.0613017 1
0.127911 0.561676 1
0.674066 0.218661 1
0.587996 1.10282 1
0.509112 1.34301 1
0.915035 0.508636 1
0.869538 1.14898 1
0.298176 1.23412 1
0.961541 2.13477 1
0.753706 1.30786 1
0.435669 0.621517 1
0.533987 0.495128 1
0.694663 0.791188 1
0.758624 0.0195403 1
0.87278 0.154319 1
0.372862 2.55738 1
0.37274 2.0755 1
0.108096 0.137317 1
0.149875 0.864075 1
0.160281 0.444434 1
0.26787 1.04504 1
0.22418 0.0559524 1
0.57608 0.783055 1
0.975908 0.376928 1
0.203777 1.02839 1
0.669775 2.77816 1
0.0124167 1.35595 1
0.87324 1.11278 1
0.340676 0.0856112 1
0.551753 2.43245 1
0.212389 1.30594 1
0.0196848 0.81917 1
0.835202 1.05485 1
0.224382 0.158339 1
0.823199 0.117782 1
0.621662 0.758229 1
0.297266 1.32406 1
0.688887 0.68827 1
0.479532 0.345892 1
0.349199 0.052745 1
0.374692 0.357055 1
0.664082 0.205349 1
0.996459 0.462681 1
0.554219 0.0361359 1
0.134844 0.221635 1
0.209106 0.583342 1
0.340865 1.36861 1
0.302823 1.42369 1
0.744515 1.52973 1
0.830729 0.588299 1
0.662 0.607573 1
0.729553 0.161881 1
0.495966 2.79839 1
0.991729 0.673073 1
0.927654 1.09617 1
0.804904 0.115956 1
0.864985 1.65453 1
0.109098 0.415305 1
0.785548 0.804277 1
0.838942 1.00733 1
0.0494753 2.14435 1
0.716175 0.361472 1
0.198777 1.96707 1
0.195274 0.124505 1
0.513841 1.37754 1
0.154398 1.31541 1
0.644476 0.906638 1
0.251038 0.367998 1
0.300919 0.932761 1
0.620398 0.414245 1
0.577756 2.3776 1
0.819032 0.307707 1
0.271493 1.54737 1
0.753524 1.53149 1
0.215832 0.675981 1
0.475289 0.615238 1
0.649634 1.18058 1
0.307096 0.17081 1
0.164124 1.12647 1
0.655836 1.3282 1
0.104698 0.0589069 1
0.372217 3.40647 1
0.0668277 0.30357 1
0.365292 0.716833 1
0.558544 1.32622 1
0.652793 0.768431 1
0.305561 0.897201 1
0.961305 0.690603 1
0.596301 0.821723 1
0.430575 1.79893 1
0.183642 0.233958 1
0.0453958 0.0553965 1
0.0640077 1.47767 1
0.083906 0.113769 1
0.319174 0.795295 1
0.0239803 0.680029 1
0.596237 0.013644 1
0.777048 0.574421 1
0.832585 0.00649899 1
0.643509 0.324012 1
0.526914 1.24008 1
0.630372 1.89052 1
0.964791 0.499034 1
0.709656 1.0496 1
0.149091 0.581214 1
0.196315 1.53086 1
0.0183873 0.567204 1
0.450171 0.719097 1
0.512534 0.611238 1
0.251406 1.39253 1
0.900042 2.75877 1
0.470767 2.09468 1
0.946064 0.722287 1
0.0891625 0.994946 1
0.387575 0.144188 1
0.0985409 0.0980584 1
0.985468 0.151719 1
0.949446 0.254993 1
0.786503 0.411951 1
0.941848 0.312358 1
0.254308 0.28014 1
0.702728 0.0382944 1
0.520597 0.655753 1
0.772099 0.0483571 1
0.617355 1.95555 1
0.147311 0.50757 1
0.968074 0.882961 1
0.122972 1.47409 1
0.294134 1.05275 1
0.467189 1.01265 1
0.464569 0.157624 1
0.296419 0.344792 1
0.928845 2.21042 1
0.700107 0.438551 1
0.70728 0.9778 1
0.471409 0.403871 1
0.364693 0.758114 1
0.110228 0.406724 1
0.0792003 0.829196 1
0.258531 2.39108 1
0.223657 0.309374 1
0.747374 0.825695 1
0.842087 0.444939 1
0.977621 0.153279 1
0.661316 0.417981 1
0.273342 0.357438 1
0.301695 2.17168 1
0.021957 1.87551 1
0.821375 3.10215 1
0.382472 0.28396 1
0.415298 0.766107 1
0.495062 5.32068 1
0.682754 0.837182 1
0.344274 0.718129 1
0.782081 0.589638 1
0.667646 3.2247 1
0.956962 1.43943 1
0.825175 0.406022 1
0.330548 0.002986 1
0.224114 0.0156196 1
0.394162 1.34904 1
0.14761 1.90177 1
0.498664 0.0758096 1
0.490619 1.0922 1
0.888807 0.325974 1
0.429936 1.09669 1
0.403367 0.733554 1
0.318844 0.0236841 1
0.89173 0.674297 1
0.000797411 1.66529 1
0.933987 2.19185 1
0.719268 1.16111 1
0.243432 2.3278 1
0.446259 1.28597 1
0.302731 1.12735 1
0.0911344 1.09546 1
0.207456 1.09888 1
0.445586 0.270969 1
0.174874 0.491443 1
0.598835 0.486755 1
0.423833 0.141402 1
0.969118 1.53843 1
0.81798 4.12948 1
0.230096 0.0968736 1
0.0976205 1.16445 1
0.705117 0.190423 1
0.895853 1.64732 1
0.892734 2.62606 1
0.0197468 1.72656 1
0.976314 0.884089 1
0.637929 0.742978 1
0.835523 0.566092 1
0.176112 1.5787 1
0.594637 2.29841 1
0.593458 1.64531 1
0.204963 0.282178 1
0.581961 0.197589 1
0.746191 2.38491 1
0.393454 1.93103 1
0.882522 0.919914 1
0.583831 1.96377 1
0.22903 0.76752 1
0.659588 0.847312 1
0.313988 0.134348 1
0.859121 1.07434 1
0.283071 0.257172 1
0.0917857 0.126155 1
0.990306 0.0801446 1
0.527962 1.84595 1
0.4231 0.212609 1
0.91534 0.429777 1
0.933067 0.037912 1
0.644313 1.80298 1
0.649281 0.925996 1
0.260209 0.634479 1
0.0614846 0.19265 1
0.480007 1.48874 1
0.170779 0.850907 1
0.0724065 0.468564 1
0.974104 0.479507 1
0.740022 1.00081 1
0.311623 0.327762 1
0.118795 0.0585352 1
0.489069 0.0985781 1
0.589023 0.729902 1
0.0171737 0.215123 1
0.247351 2.66844 1
0.491728 1.20298 1
0.223906 0.0425546 1
0.756617 0.125246 1
0.916265 1.84123 1
0.196749 0.718096 1
0.946615 0.225504 1
0.502559 2.12565 1
0.124758 0.115375 1
0.0214123 0.100253 1
0.184147 1.10897 1
0.712836 4.03692 1
0.190046 0.767016 1
0.783861 2.19062 1
0.732782 0.578588 1
0.160227 0.144724 1
0.648484 0.678103 1
3.57386e-05 0.896426 1
0.391967 0.0797359 1
0.340135 0.506446 1
0.150995 1.96903 1
0.489844 1.37683 1
0.976828 0.0182883 1
0.790274 0.0728273 1
0.215912 1.12628 1
0.369422 0.695773 1
0.99023 2.63144 1
0.70456 0.555571 1
0.645269 0.21586 1
0.573809 0.271497 1
0.68508 1.56655 1
0.909176 0.166518 1
0.258334 0.0965429 1
0.312986 3.65896 1
0.20087 0.717729 1
0.754209 0.905277 1
0.210227 0.663281 1
0.0232377 4.73997 1
0.417292 3.59777 1
0.390226 1.39408 1
0.811275 0.160806 1
0.36273 1.96241 1
0.290234 0.0930099 1
0.845302 2.24473 1
0.618245 0.039094 1
0.261654 3.01377 1
0.0361402 3.09184 1
0.362644 0.973407 1
0.211796 0.141025 1
0.838449 1.36506 1
0.580225 2.80439 1
0.639197 0.503932 1
0.991731 0.640711 1
0.718512 0.233817 1
0.309319 0.119025 1
0.427407 2.1484 1
0.405485 1.32889 1
0.743097 0.962622 1
0.154491 1.58533 1
0.900074 2.17789 1
0.0746386 1.37439 1
0.755359 0.144058 1
0.311324 1.88221 1
0.175573 1.44596 1
0.504081 0.519756 1
0.837901 3.43116 1
0.0827104 0.863958 1
0.369503 0.0143541 1
0.560164 1.25569 1
0.510721 0.110507 1
0.15208 0.434503 1
0.86011 0.616074 1
0.205359 3.17523 1
0.657884 0.386701 1
0.472362 0.0929218 1
0.478082 2.79283 1
0.501328 0.182006 1
0.732015 4.21972 1
0.452152 0.255347 1
0.874992 1.55157 1
0.47011 0.158046 1
0.703112 0.266248 1
0.456197 0.491938 1
0.175825 0.259548 1
0.770544 1.26017 1
0.606127 0.19719 1
0.189359 0.20916 1
0.43552 0.0245418 1
0.446755 4.24858 1
0.953036 0.803334 1
0.334962 0.25125 1
0.621961 1.73808 1
0.286278 0.352636 1
0.981203 0.743244 1
0.059179 1.12534 1
0.531613 0.306074 1
0.0423502 1.38359 1
0.20097 0.493021 1
0.518725 1.59668 1
0.87129 0.337943 1
0.289297 0.341117 1
0.190494 0.946716 1
0.321428 0.0411363 1
0.84099 3.49732 1
0.7594 0.784328 1
0.492794 1.24534 1
0.646533 1.23736 1
0.0282297 0.294092 1
0.328033 0.863984 1
0.945021 0.196072 1
0.248259 0.815449 1
0.841953 3.63816 1
0.451161 0.437486 1
0.178634 1.12493 1
0.312901 1.09801 1
0.611158 0.0465991 1
0.801956 0.00518447 1
0.455136 0.162022 1
0.743604 0.245664 1
0.855677 0.123891 1
0.49376 0.411275 1
0.748336 2.35182 1
0.191009 4.27577 1
0.0786635 1.11705 1
0.913886 1.48905 1
0.0719443 0.9933 1
0.471787 0.977021 1
0.175663 3.19165 1
0.5317 3.34141 1
0.721201 1.69184 1
0.0162796 0.937429 1
0.615778 0.212714 1
0.696564 0.629478 1
0.307895 1.04589 1
0.913059 0.00812948 1
0.807241 0.766364 1
0.424005 0.533242 1
0.397518 1.32356 1
0.88035 0.770368 1
0.362262 0.271692 1
0.405785 0.309624 1
0.101721 1.90527 1
0.156464 0.830067 1
